,Label,Text,ppData
3705,0,Reading gud habit.. Nan bari hudgi yorge pataistha ertini kano:-),Reading gud habit Nan bari hudgi yorge pataistha ertini kano
3706,0,Aight do you still want to get money,Aight still want get money
3707,1,Free Top ringtone -sub to weekly ringtone-get 1st week free-send SUBPOLY to 81618-?3 per week-stop sms-08718727870,Free Top ringtone sub weekly ringtone get 1st week free send SUBPOLY 81618 3 per week stop sm 08718727870
3708,0,Ok.ok ok..then..whats ur todays plan,Ok ok ok whats ur today plan
3709,0,ARE YOU IN TOWN? THIS IS V. IMPORTANT,ARE YOU IN TOWN THIS IS V IMPORTANT
3710,0,"Sorry pa, i dont knw who ru pa?",Sorry pa dont knw ru pa
3711,0,Wat u doing there?,Wat u
3712,0,If i not meeting Ì_ all rite then i'll go home lor. If Ì_ dun feel like comin it's ok.,If meet rite go home lor If dun feel like comin ok
3713,0,"Oh, i will get paid. The most outstanding one is for a commercial i did for Hasbro...in AUGUST! They made us jump through so many hoops to get paid. Still not.",Oh get pay The outstanding one commercial Hasbro AUGUST They make u jump many hoop get pay Still
3714,0,"I am late,so call you tomorrow morning.take care sweet dreams....u and me...ummifying...bye.",I late call tomorrow morning take care sweet dream u ummifying bye
3715,0,Networking technical support associate.,Networking technical support associate
3716,0,I'm gonna rip out my uterus.,I gon na rip uterus
3717,0,Cool. Do you like swimming? I have a pool and jacuzzi at my house.,Cool Do like swim I pool jacuzzi house
3718,1,"Thanks for your ringtone order, reference number X49. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182. From: [colour=red]text[/colour]TXTstar",Thanks ringtone order reference number X49 Your mobile charge 4 50 Should tone arrive please call customer service 09065989182 From colour red text colour TXTstar
3719,0,"Yeah why not, is the gang all ready",Yeah gang ready
3720,0,Blank is Blank. But wat is blank? Lol,Blank Blank But wat blank Lol
3721,0,I'm in a movie... Collect car oredi...,I movie Collect car oredi
3722,0,We left already we at orchard now.,We leave already orchard
3723,1,"Hi there, 2nights ur lucky night! Uve been invited 2 XCHAT, the Uks wildest chat! Txt CHAT to 86688 now! 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs",Hi 2nights ur lucky night Uve invite 2 XCHAT Uks wild chat Txt CHAT 86688 150p MsgrcvdHG Suite342 2Lands Row W1J6HL LDN 18yrs
3724,0,Nothing spl..wat abt u and whr ru?,Nothing spl wat abt u whr ru
3725,0,No chikku nt yet.. Ya i'm free,No chikku nt yet Ya free
3726,0,"Aldrine, rakhesh ex RTM here.pls call.urgent.",Aldrine rakhesh ex RTM pls call urgent
3727,0,The search 4 happiness is 1 of d main sources of unhappiness! Accept life the way it comes! U will find happiness in every moment u live.,The search 4 happiness 1 main source unhappiness Accept life way come U find happiness every moment u live
3728,0,I'm at home. Please call,I home Please call
3729,0,"I guess you could be as good an excuse as any, lol.",I guess could good excuse lol
3730,0,"Isn't frnd a necesity in life? imagine urself witout a frnd.. hw'd u feel at ur colleg? wat'll u do wth ur cell? wat abt functions? thnk abt events espe'll cared, missed &amp; irritated u? 4wrd it to all those dear-loving frnds wthout whom u cant live.. I jst did it.. Takecare..:) GOODMORNING",Isn frnd necesity life imagine urself witout frnd hw u feel ur colleg wat u wth ur cell wat abt function thnk abt event espe care miss amp irritated u 4wrd dear love frnds wthout u cant live I jst Takecare GOODMORNING
3731,0,Gud mrng dear hav a nice day,Gud mrng dear hav nice day
3732,0,Old Orchard near univ. How about you?,Old Orchard near univ How
3733,0,"4 tacos + 1 rajas burrito, right?",4 tacos 1 raja burrito right
3734,0,"ItÛ÷s å£6 to get in, is that ok?",It 6 get ok
3735,0,Hows the street where the end of library walk is?,Hows street end library walk
3736,0,"Plz note: if anyone calling from a mobile Co. &amp; asks u to type # &lt;#&gt;  or # &lt;#&gt; . Do not do so. Disconnect the call,coz it iz an attempt of 'terrorist' to make use of the sim card no. Itz confirmd by nokia n motorola n has been verified by CNN IBN.",Plz note anyone call mobile Co amp ask u type lt gt lt gt Do Disconnect call coz iz attempt terrorist make use sim card Itz confirmd nokia n motorola n verify CNN IBN
3737,0,We stopped to get ice cream and will go back after,We stop get ice cream go back
3738,0,Did you stitch his trouser,Did stitch trouser
3739,0,No da. . Vijay going to talk in jaya tv,No da Vijay go talk jaya tv
3740,1,2/2 146tf150p,2 2 146tf150p
3741,0,Hey i'm bored... So i'm thinking of u... So wat r u doing?,Hey bore So think u So wat r u
3742,0,"Nah, Wednesday. When should I bring the mini cheetos bag over?",Nah Wednesday When I bring mini cheetos bag
3743,0,Nobody names their penis a girls name this story doesn't add up at all,Nobody name penis girl name story add
3744,0,"Aight, let me know when you're gonna be around usf",Aight let know gon na around usf
3745,0,I'm not. She lip synced with shangela.,I She lip sync shangela
3746,0,ÌÏ neva tell me how i noe... I'm not at home in da aft wat... ,neva tell noe I home da aft wat
3747,0,"A bit of Ur smile is my hppnss, a drop of Ur tear is my sorrow, a part of Ur heart is my life, a heart like mine wil care for U, forevr as my GOODFRIEND",A bit Ur smile hppnss drop Ur tear sorrow part Ur heart life heart like mine wil care U forevr GOODFRIEND
3748,1,Dear Voucher Holder 2 claim your 1st class airport lounge passes when using Your holiday voucher call 08704439680. When booking quote 1st class x 2,Dear Voucher Holder 2 claim 1st class airport lounge pass use Your holiday voucher call 08704439680 When book quote 1st class x 2
3749,0,"Buzz! Hey, my Love ! I think of you and hope your day goes well. Did you sleep in ? I miss you babe. I long for the moment we are together again*loving smile*",Buzz Hey Love I think hope day go well Did sleep I miss babe I long moment together love smile
3750,0,"Haha... Sounds crazy, dunno can tahan anot...",Haha Sounds crazy dunno tahan anot
3751,0,Why are u up so early?,Why u early
3752,0,Ya that one is slow as poo,Ya one slow poo
3753,1,Bloomberg -Message center +447797706009 Why wait? Apply for your future http://careers. bloomberg.com,Bloomberg Message center 447797706009 Why wait Apply future http career bloomberg com
3754,0,"\Im on gloucesterroad what are uup to later?\""""",Im gloucesterroad uup later
3755,0,Yes:)here tv is always available in work place..,Yes tv always available work place
3756,1,YES! The only place in town to meet exciting adult singles is now in the UK. Txt CHAT to 86688 now! 150p/Msg.,YES The place town meet exciting adult single UK Txt CHAT 86688 150p Msg
3757,0,Lol no ouch but wish i'd stayed out a bit longer,Lol ouch wish stay bit longer
3758,0,"GOD ASKED, \What is forgiveness?\"" A little child gave lovely reply",GOD ASKED What forgiveness A little child give lovely reply
3759,0,We'll join the  &lt;#&gt;  bus,We join lt gt bus
3760,0,Was just about to ask. Will keep this one. Maybe that's why you didn't get all the messages we sent you on glo,Was ask Will keep one Maybe get message send glo
3761,1,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+,FREE 1st week No1 Nokia tone 4 ur mob every week txt NOKIA 8007 Get txting tell ur mate www getzed co uk POBox 36504 W45WQ norm150p tone 16
3762,0,K.i will send in  &lt;#&gt;  min:),K send lt gt min
3763,0,Would me smoking you out help us work through this difficult time,Would smoke help u work difficult time
3764,1,"Someone U know has asked our dating service 2 contact you! Cant guess who? CALL 09058095107 NOW all will be revealed. POBox 7, S3XY 150p ",Someone U know ask date service 2 contact Cant guess CALL 09058095107 NOW reveal POBox 7 S3XY 150p
3765,0,Yes.mum lookin strong:),Yes mum lookin strong
3766,0,"Sir Goodmorning, Once free call me.",Sir Goodmorning Once free call
3767,0,Where are you call me.,Where call
3768,0,Was gr8 to see that message. So when r u leaving? Congrats dear. What school and wat r ur plans.,Was gr8 see message So r u leave Congrats dear What school wat r ur plan
3769,0,Love it! The girls at the office may wonder why you are smiling but sore...,Love The girl office may wonder smile sore
3770,0,"Hi, wlcome back, did wonder if you got eaten by a lion or something, nothing much",Hi wlcome back wonder get eat lion something nothing much
3771,0,Does uncle timi help in clearing cars,Does uncle timi help clear car
3772,0,I came hostel. I m going to sleep. Plz call me up before class. Hrishi.,I come hostel I go sleep Plz call class Hrishi
3773,0,Ok... But bag again..,Ok But bag
3774,0,Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.,Hi You speak MANEESHA V We like know satisfy experience Reply Toll Free Yes No
3775,0,Ok lor. Msg me b4 u call.,Ok lor Msg b4 u call
3776,1,"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. å£1.50 increments. Help08718728876",Mila age23 blonde new UK I look sex UK guy u like fun Text MTALK 69866 18 30pp txt 1st 5free 1 50 increment Help08718728876
3777,0,"Once a fishrman woke early in d mrng. It was very dark. He waited a while &amp; found a sack ful of stones. He strtd throwin thm in2 d sea 2 pass time. Atlast he had jus 1stone, sun rose up &amp; he found out tht those r nt stones, those were diamonds. Moral:\Dont wake up early in d mrng'' GOOD night""",Once fishrman wake early mrng It dark He wait amp find sack ful stone He strtd throwin thm in2 sea 2 pas time Atlast jus 1stone sun rise amp find tht r nt stone diamond Moral Dont wake early mrng GOOD night
3778,1,"Claim a 200 shopping spree, just call 08717895698 now! Have you won! MobStoreQuiz10ppm",Claim 200 shopping spree call 08717895698 Have MobStoreQuiz10ppm
3779,0,Then ur physics get a-?,Then ur physic get
3780,0,"Dear friends, sorry for the late information. Today is the birthday of our loving Ar.Praveesh. for more details log on to face book and see. Its his number + &lt;#&gt; . Dont miss a delicious treat.",Dear friends sorry late information Today birthday love Ar Praveesh detail log face book see Its number lt gt Dont miss delicious treat
3781,0,How r Ì_ going to send it to me?,How r go send
3782,0,Can you do online transaction?,Can online transaction
3783,0,Dear got train and seat mine lower seat,Dear get train seat mine low seat
3784,0,Let me know if you need anything else. Salad or desert or something... How many beers shall i get?,Let know need anything else Salad desert something How many beer shall get
3785,0,Wat r u doing?,Wat r u
3786,0,WHORE YOU ARE UNBELIEVABLE.,WHORE YOU ARE UNBELIEVABLE
3787,1,"Want to funk up ur fone with a weekly new tone reply TONES2U 2 this text. www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply",Want funk ur fone weekly new tone reply TONES2U 2 text www ringtones co uk original n best Tones 3GBP network operator rate apply
3788,0,Are you sure you don't mean \get here,Are sure mean get
3789,0,"I love you !!! You know? Can you feel it? Does it make your belly warm? I wish it does, my love ... I shall meet you in your dreams, Ahmad ... *adoring kiss*",I love You know Can feel Does make belly warm I wish love I shall meet dream Ahmad adore kiss
3790,1,"Twinks, bears, scallies, skins and jocks are calling now. Don't miss the weekend's fun. Call 08712466669 at 10p/min. 2 stop texts call 08712460324(nat rate)",Twinks bear scallies skin jock call Don miss weekend fun Call 08712466669 10p min 2 stop text call 08712460324 nat rate
3791,0,Love it! I want to flood that pretty pussy with cum...,Love I want flood pretty pussy cum
3792,0,Hey are you angry with me. Reply me dr.,Hey angry Reply dr
3793,0,Short But Cute: \Be a good person,Short But Cute Be good person
3794,0,Also remember the beads don't come off. Ever.,Also remember bead come Ever
3795,0,They have a thread on the wishlist section of the forums where ppl post nitro requests. Start from the last page and collect from the bottom up.,They thread wishlist section forum ppl post nitro request Start last page collect bottom
3796,0,For The First Time In The History 'Need' 'Comfort' And 'Luxury' Are Sold At Same Price In India..!! Onion-Rs. &lt;#&gt;  Petrol-Rs. &lt;#&gt;  Beer-Rs. &lt;#&gt;  SHESIL  &lt;#&gt;,For The First Time In The History Need Comfort And Luxury Are Sold At Same Price In India Onion Rs lt gt Petrol Rs lt gt Beer Rs lt gt SHESIL lt gt
3797,0,"Feb  &lt;#&gt;  is \I LOVE U\"" day. Send dis to all ur \""VALUED FRNDS\"" evn me. If 3 comes back u'll gt married d person u luv! If u ignore dis u will lose ur luv 4 Evr""",Feb lt gt I LOVE U day Send dis ur VALUED FRNDS evn If 3 come back u gt marry person u luv If u ignore dis u lose ur luv 4 Evr
